session_id,target_item_id,target_rank,session_length,item_train_count,item_is_head,hit_at_k
6985,2496,-1,5,106.0,0,False
6986,3299,-1,1,69.0,0,False
6987,3317,-1,1,213.0,1,False
6988,111,-1,1,391.0,1,False
6989,2018,-1,21,219.0,1,False
6990,3858,-1,1,31.0,0,False
6991,1701,-1,1,87.0,0,False
6992,3825,-1,2,90.0,0,False
6993,2769,-1,2,37.0,0,False
6994,2540,-1,1,36.0,0,False
6995,357,-1,3,391.0,1,False
6996,2268,-1,2,324.0,1,False
6997,46,-1,2,51.0,0,False
6998,1199,-1,4,260.0,1,False
6999,3903,-1,9,20.0,0,False
7000,3108,-1,2,243.0,1,False
7001,3900,-1,11,12.0,0,False
7002,2952,-1,1,58.0,0,False
7003,3943,-1,13,48.0,0,False
7004,3745,-1,4,218.0,1,False
7005,778,-1,2,225.0,1,False
7006,38,-1,2,11.0,0,False
7012,3869,-1,49,153.0,1,False
7016,1970,-1,45,77.0,0,False
7017,1676,-1,49,352.0,1,False
7018,1205,-1,28,72.0,0,False
7019,3909,-1,1,31.0,0,False
7020,2011,-1,1,355.0,1,False
7021,1869,-1,1,11.0,0,False
7022,1752,-1,2,69.0,0,False
7023,1221,-1,1,508.0,1,False
7024,368,-1,3,220.0,1,False
7025,3024,-1,3,49.0,0,False
7027,355,-1,49,106.0,0,False
7028,48,-1,48,125.0,0,False
7029,3617,-1,27,179.0,1,False
7030,3752,-1,31,237.0,1,False
7031,2560,-1,32,57.0,0,False
7032,480,5,6,891.0,1,True
7033,912,-1,4,536.0,1,False
7034,3570,-1,6,,0,False
7035,3324,-1,6,72.0,0,False
7036,3078,-1,28,54.0,0,False
7037,709,-1,49,39.0,0,False
7038,1862,-1,31,72.0,0,False
7039,86,-1,15,83.0,0,False
7040,2478,-1,21,194.0,1,False
7041,1997,-1,1,321.0,1,False
7042,381,-1,40,70.0,0,False
7043,2799,-1,49,42.0,0,False
7044,71,-1,12,29.0,0,False
7045,1556,-1,49,116.0,0,False
7050,1785,-1,6,59.0,0,False
7051,1552,-1,49,290.0,1,False
7052,1573,-1,49,417.0,1,False
7053,1073,-1,1,445.0,1,False
7054,3915,-1,1,53.0,0,False
7055,3646,-1,2,80.0,0,False
7065,1219,-1,49,418.0,1,False
7082,2985,-1,49,359.0,1,False
7094,3926,-1,49,60.0,0,False
7116,2791,-1,24,576.0,1,False
7120,1586,-1,49,161.0,1,False
7121,2709,-1,49,86.0,0,False
7123,2354,-1,49,54.0,0,False
7125,2360,-1,49,36.0,0,False
7126,79,-1,5,45.0,0,False
7127,3418,-1,4,398.0,1,False
7128,2717,-1,22,186.0,1,False
7140,1014,-1,4,34.0,0,False
7141,393,-1,49,25.0,0,False
7146,3512,-1,19,200.0,1,False
7147,3328,-1,49,138.0,1,False
7152,3147,-1,49,452.0,1,False
7153,3510,-1,1,358.0,1,False
7204,2268,-1,49,324.0,1,False
7205,539,-1,49,325.0,1,False
7206,3879,-1,8,49.0,0,False
7218,1784,-1,41,436.0,1,False
7219,1231,-1,49,225.0,1,False
7261,2918,-1,35,468.0,1,False
7264,1959,-1,49,238.0,1,False
7266,1019,-1,49,166.0,1,False
7270,3897,-1,49,403.0,1,False
7285,3797,-1,49,8.0,0,False
7299,86,-1,49,83.0,0,False
7300,160,-1,49,191.0,1,False
7326,1948,-1,20,50.0,0,False
7378,3763,-1,49,212.0,1,False
7379,1341,-1,49,12.0,0,False
7380,1294,-1,31,336.0,1,False
7383,2787,-1,49,41.0,0,False
7384,296,-1,24,726.0,1,False
7385,2004,-1,6,99.0,0,False
7386,3671,-1,18,364.0,1,False
7387,552,-1,29,133.0,0,False
7388,2236,-1,49,79.0,0,False
7389,1449,-1,20,127.0,0,False
7391,1923,-1,24,417.0,1,False
7394,3608,-1,49,235.0,1,False
7411,1201,-1,49,234.0,1,False
7412,541,-1,5,529.0,1,False
7413,1,-1,5,655.0,1,False
7414,3256,-1,10,281.0,1,False
7415,1934,-1,18,21.0,0,False
7416,3753,-1,10,527.0,1,False
7417,2006,-1,20,296.0,1,False
7418,1527,-1,49,409.0,1,False
7419,150,-1,14,408.0,1,False
7420,2701,-1,21,360.0,1,False
7421,3363,-1,2,284.0,1,False
7422,1203,-1,14,204.0,1,False
7423,3578,-1,1,750.0,1,False
7424,2997,-1,49,781.0,1,False
7425,3536,-1,2,184.0,1,False
7426,3826,-1,1,158.0,1,False
7427,2248,-1,9,259.0,1,False
7428,3744,-1,1,164.0,1,False
7429,3593,-1,5,137.0,0,False
7430,3948,-1,1,336.0,1,False
7431,3916,-1,1,208.0,1,False
7432,3326,-1,2,63.0,0,False
7433,3950,-1,1,25.0,0,False
7434,3579,-1,2,34.0,0,False
7435,50,-1,2,620.0,1,False
7436,2023,-1,17,241.0,1,False
7437,2332,-1,2,3.0,0,False
7462,1747,-1,49,266.0,1,False
7473,3707,-1,49,82.0,0,False
7474,608,9,49,835.0,1,True
7475,1197,-1,27,671.0,1,False
7492,2707,-1,49,224.0,1,False
7505,1544,-1,22,453.0,1,False
7534,2000,-1,49,446.0,1,False
7551,318,-1,49,708.0,1,False
7561,1206,-1,49,407.0,1,False
7562,1212,-1,1,164.0,1,False
7563,3864,-1,22,51.0,0,False
7574,150,-1,49,408.0,1,False
7575,1772,-1,49,83.0,0,False
7585,1186,-1,49,167.0,1,False
7614,168,-1,49,100.0,0,False
7622,3671,-1,49,364.0,1,False
7623,2699,-1,1,414.0,1,False
7624,2395,-1,2,388.0,1,False
7625,3566,-1,3,119.0,0,False
7626,3362,-1,1,234.0,1,False
7627,3916,-1,2,208.0,1,False
7628,3826,-1,6,158.0,1,False
7629,1088,-1,17,256.0,1,False
7630,1220,-1,1,387.0,1,False
7631,3949,-1,1,115.0,0,False
7632,2000,-1,35,446.0,1,False
7651,2019,-1,49,159.0,1,False
7659,562,-1,49,128.0,0,False
7668,1303,-1,49,90.0,0,False
7669,3159,-1,16,168.0,1,False
7700,292,-1,49,215.0,1,False
7701,551,-1,4,325.0,1,False
7702,1965,-1,21,224.0,1,False
7703,1240,-1,49,621.0,1,False
7704,1101,-1,49,319.0,1,False
7722,3527,-1,49,363.0,1,False
7723,2015,-1,49,118.0,0,False
7738,351,-1,49,71.0,0,False
7751,1299,-1,49,221.0,1,False
7763,2000,-1,41,446.0,1,False
7766,3545,-1,32,156.0,1,False
7778,2172,-1,49,1.0,0,False
7779,1244,-1,29,242.0,1,False
7780,1680,-1,36,160.0,1,False
7781,3510,-1,1,358.0,1,False
7782,3948,-1,2,336.0,1,False
7783,1132,-1,1,81.0,0,False
7804,2735,-1,49,138.0,1,False
7872,1240,-1,49,621.0,1,False
7886,1019,-1,29,166.0,1,False
7887,1233,-1,19,266.0,1,False
7888,3365,-1,49,88.0,0,False
7889,1894,-1,49,148.0,1,False
7890,2730,-1,6,54.0,0,False
7891,2948,-1,31,235.0,1,False
7892,3871,-1,11,113.0,0,False
7893,2728,-1,5,122.0,0,False
7894,1682,-1,3,307.0,1,False
7895,1810,-1,4,108.0,0,False
7896,2617,-1,25,308.0,1,False
7897,1938,-1,2,32.0,0,False
7899,2033,-1,44,71.0,0,False
7905,3753,-1,37,527.0,1,False
7946,3190,-1,49,62.0,0,False
7947,1214,-1,4,592.0,1,False
7970,1535,-1,49,31.0,0,False
7971,3536,-1,1,184.0,1,False
7972,2642,-1,49,167.0,1,False
7973,3683,-1,24,174.0,1,False
7974,2004,-1,8,99.0,0,False
7975,1084,-1,7,211.0,1,False
7976,2437,-1,28,30.0,0,False
7977,1339,-1,12,213.0,1,False
7978,2406,-1,3,366.0,1,False
7979,2236,-1,49,79.0,0,False
7993,2173,-1,46,35.0,0,False
7997,2422,-1,49,95.0,0,False
8023,2793,-1,49,76.0,0,False
8050,2723,-1,49,281.0,1,False
8051,2985,-1,49,359.0,1,False
8053,1132,-1,38,81.0,0,False
8054,3160,-1,1,428.0,1,False
8062,1060,-1,49,215.0,1,False
8063,1779,-1,36,188.0,1,False
8068,2033,-1,49,71.0,0,False
8071,1597,-1,49,229.0,1,False
8072,3512,-1,11,200.0,1,False
8073,3703,-1,49,262.0,1,False
8074,1951,-1,49,70.0,0,False
8075,405,-1,49,62.0,0,False
8088,393,-1,49,25.0,0,False
8093,501,-1,49,23.0,0,False
8112,34,-1,49,568.0,1,False
8128,3871,-1,15,113.0,0,False
8129,1544,-1,30,453.0,1,False
8130,3476,-1,24,196.0,1,False
8131,3157,-1,5,203.0,1,False
8132,3173,-1,6,217.0,1,False
8133,1210,4,3,897.0,1,True
8134,3946,-1,3,33.0,0,False
8135,3745,-1,49,218.0,1,False
8136,370,-1,49,130.0,0,False
8137,2004,-1,4,99.0,0,False
8138,2311,-1,18,142.0,1,False
8147,3196,-1,28,120.0,0,False
8149,3753,-1,42,527.0,1,False
8150,2791,-1,42,576.0,1,False
8151,1257,-1,5,120.0,0,False
8152,2291,-1,15,467.0,1,False
8153,3181,-1,1,47.0,0,False
8155,2302,-1,49,340.0,1,False
8175,3457,-1,49,47.0,0,False
8189,1388,-1,49,113.0,0,False
8234,3624,-1,20,305.0,1,False
8235,3316,-1,49,125.0,0,False
8236,86,-1,27,83.0,0,False
8237,3499,-1,10,277.0,1,False
8238,380,-1,24,411.0,1,False
8239,2861,-1,11,117.0,0,False
8240,2781,-1,2,20.0,0,False
8241,2134,-1,2,148.0,1,False
8242,1388,-1,8,113.0,0,False
8243,3394,-1,6,65.0,0,False
8244,3428,-1,3,16.0,0,False
8264,2916,-1,49,556.0,1,False
8266,3543,-1,16,242.0,1,False
8267,1090,-1,11,415.0,1,False
8271,3510,-1,49,358.0,1,False
8281,3173,-1,49,217.0,1,False
8304,1883,-1,49,187.0,1,False
8322,3929,-1,49,50.0,0,False
8323,1233,-1,4,266.0,1,False
8324,1912,-1,37,258.0,1,False
8340,1193,-1,4,579.0,1,False
8341,2330,-1,49,29.0,0,False
8342,2100,-1,45,352.0,1,False
8343,2021,-1,26,241.0,1,False
8344,909,-1,17,116.0,0,False
8345,1357,-1,34,174.0,1,False
8365,371,-1,49,50.0,0,False
8382,1242,-1,21,312.0,1,False
8383,17,-1,24,282.0,1,False
8391,2571,-1,19,788.0,1,False
8392,2153,-1,47,89.0,0,False
8394,266,-1,19,264.0,1,False
8399,1298,-1,49,132.0,0,False
8400,2384,-1,8,157.0,1,False
8401,2152,-1,24,37.0,0,False
8405,541,-1,22,529.0,1,False
8415,1307,-1,49,520.0,1,False
8416,2133,-1,49,163.0,1,False
8417,924,-1,44,559.0,1,False
8418,1961,-1,49,422.0,1,False
8429,553,-1,49,194.0,1,False
8466,2431,-1,49,181.0,1,False
8478,1909,-1,25,332.0,1,False
8524,2901,-1,49,93.0,0,False
8525,3173,-1,14,217.0,1,False
8526,3408,-1,5,565.0,1,False
8527,3060,-1,29,146.0,1,False
8528,383,-1,8,84.0,0,False
8529,477,-1,23,58.0,0,False
8530,3786,-1,4,76.0,0,False
8531,1586,-1,16,161.0,1,False
8532,3371,-1,2,12.0,0,False
8533,3911,-1,1,270.0,1,False
8534,3706,-1,2,135.0,0,False
8535,50,-1,14,620.0,1,False
8536,3543,-1,7,242.0,1,False
8537,1080,-1,16,313.0,1,False
8544,3555,-1,49,370.0,1,False
8545,2732,-1,49,50.0,0,False
8547,674,-1,49,114.0,0,False
8564,1111,-1,49,33.0,0,False
8565,1036,-1,2,503.0,1,False
8566,2015,-1,49,118.0,0,False
8567,2918,-1,19,468.0,1,False
8571,1366,-1,49,38.0,0,False
8581,1147,-1,49,99.0,0,False
8582,1729,-1,5,202.0,1,False
8583,3700,-1,2,61.0,0,False
8584,2571,-1,2,788.0,1,False
8585,1294,-1,1,336.0,1,False
8586,1300,-1,13,97.0,0,False
8587,2985,-1,1,359.0,1,False
8617,2762,2,20,976.0,1,True
8618,1882,-1,38,171.0,1,False
8619,3685,-1,30,166.0,1,False
8620,1240,-1,2,621.0,1,False
8621,1702,-1,5,96.0,0,False
8622,3755,-1,7,403.0,1,False
8623,2987,-1,5,658.0,1,False
8624,3565,-1,4,110.0,0,False
8625,2497,-1,43,61.0,0,False
8626,3147,-1,3,452.0,1,False
8627,3864,-1,1,51.0,0,False
8650,524,-1,29,172.0,1,False
8653,1060,-1,46,215.0,1,False
8654,2294,-1,49,195.0,1,False
8655,1092,-1,49,276.0,1,False
8656,3756,-1,1,9.0,0,False
8657,1238,-1,49,99.0,0,False
8658,3897,-1,6,403.0,1,False
8659,1247,-1,22,446.0,1,False
8672,3210,-1,32,234.0,1,False
8675,111,-1,37,391.0,1,False
8680,2915,-1,49,236.0,1,False
8681,2318,-1,1,111.0,0,False
8682,3424,-1,4,216.0,1,False
8683,1375,-1,6,279.0,1,False
8684,1923,-1,1,417.0,1,False
8685,1088,-1,4,256.0,1,False
8686,1938,-1,28,32.0,0,False
8687,2759,-1,8,146.0,1,False
8688,2706,-1,1,514.0,1,False
8691,1249,-1,37,252.0,1,False
8698,3897,-1,49,403.0,1,False
8699,199,-1,49,33.0,0,False
8700,1225,-1,2,415.0,1,False
8701,1244,-1,3,242.0,1,False
8702,3090,-1,3,45.0,0,False
8703,3160,-1,3,428.0,1,False
8704,3354,-1,4,314.0,1,False
8705,2610,-1,12,9.0,0,False
8706,1095,-1,7,168.0,1,False
8707,1394,-1,4,427.0,1,False
8708,556,-1,9,41.0,0,False
8709,379,-1,46,124.0,0,False
8710,1428,-1,1,19.0,0,False
8711,1747,-1,2,266.0,1,False
8712,3798,-1,1,213.0,1,False
8713,3246,-1,38,135.0,0,False
8714,1094,-1,31,376.0,1,False
8715,538,-1,32,96.0,0,False
8716,2841,-1,4,198.0,1,False
8717,1218,-1,1,69.0,0,False
8718,2194,-1,5,334.0,1,False
8719,1480,-1,2,80.0,0,False
8720,3886,-1,1,15.0,0,False
8721,3298,-1,2,258.0,1,False
8722,3484,-1,27,131.0,0,False
8723,3744,-1,1,164.0,1,False
8724,3859,-1,2,37.0,0,False
8725,3831,-1,3,80.0,0,False
8726,849,-1,4,161.0,1,False
8727,3201,-1,1,109.0,0,False
8728,82,-1,10,24.0,0,False
8729,3790,-1,2,21.0,0,False
8730,2997,-1,6,781.0,1,False
8731,3852,-1,1,93.0,0,False
8732,3858,-1,1,31.0,0,False
8734,3846,-1,38,44.0,0,False
8755,3176,-1,32,535.0,1,False
8803,3161,-1,49,9.0,0,False
8827,850,-1,49,10.0,0,False
8828,306,-1,1,106.0,0,False
8829,1732,-1,37,364.0,1,False
8830,3104,-1,3,190.0,1,False
8831,838,-1,49,165.0,1,False
8832,1025,-1,49,107.0,0,False
8860,1089,-1,24,436.0,1,False
8864,2701,-1,49,360.0,1,False
8865,2931,-1,36,3.0,0,False
8878,1556,-1,49,116.0,0,False
8879,79,-1,3,45.0,0,False
8880,2450,-1,49,137.0,0,False
8881,19,-1,49,157.0,1,False
8882,1393,-1,43,427.0,1,False
8883,193,-1,49,85.0,0,False
8884,2021,-1,5,241.0,1,False
8885,1882,-1,46,171.0,1,False
8886,2707,-1,29,224.0,1,False
8887,1591,-1,28,147.0,1,False
8888,612,-1,31,31.0,0,False
8889,1644,-1,18,179.0,1,False
8890,2340,-1,3,114.0,0,False
8891,662,-1,2,45.0,0,False
8893,1967,-1,49,158.0,1,False
8894,2135,-1,28,80.0,0,False
8895,1407,-1,1,288.0,1,False
8896,3148,-1,1,264.0,1,False
8940,3723,-1,49,80.0,0,False
8950,2956,-1,49,28.0,0,False
8951,3052,-1,49,351.0,1,False
8952,2395,-1,49,388.0,1,False
8968,527,-1,49,738.0,1,False
8969,531,-1,49,109.0,0,False
8970,3927,-1,13,109.0,0,False
8971,1597,-1,3,229.0,1,False
9001,344,-1,15,261.0,1,False
9002,1214,-1,13,592.0,1,False
9003,3005,-1,13,239.0,1,False
9006,2762,2,49,976.0,1,True
9007,610,-1,11,174.0,1,False
9008,1676,-1,2,352.0,1,False
9033,3572,-1,49,18.0,0,False
9035,541,-1,20,529.0,1,False
9037,3408,-1,16,565.0,1,False
9038,3510,-1,2,358.0,1,False
9039,3895,-1,1,34.0,0,False
9045,380,-1,49,411.0,1,False
9046,3100,-1,49,192.0,1,False
9047,1092,-1,49,276.0,1,False
9054,1304,-1,27,433.0,1,False
9072,3672,-1,49,48.0,0,False
9100,3624,-1,49,305.0,1,False
9101,2532,-1,26,105.0,0,False
9148,3181,-1,35,47.0,0,False
9152,2607,-1,23,21.0,0,False
9153,3396,-1,49,241.0,1,False
9154,3359,-1,49,151.0,1,False
9161,2968,-1,49,284.0,1,False
9162,3623,-1,15,515.0,1,False
9163,1244,-1,10,242.0,1,False
9164,2496,-1,5,106.0,0,False
9177,1206,-1,49,407.0,1,False
9178,1992,-1,49,44.0,0,False
9179,1952,-1,4,197.0,1,False
9180,1767,-1,32,7.0,0,False
9181,3362,-1,6,234.0,1,False
9182,2356,-1,5,27.0,0,False
9183,1794,-1,1,39.0,0,False
9184,1912,-1,2,258.0,1,False
9185,1480,-1,1,80.0,0,False
9186,573,-1,22,7.0,0,False
9187,3825,-1,14,90.0,0,False
9188,909,-1,1,116.0,0,False
9189,539,-1,4,325.0,1,False
9190,3317,-1,1,213.0,1,False
9191,3556,-1,1,151.0,1,False
9192,3515,-1,2,88.0,0,False
9193,2607,-1,3,21.0,0,False
9223,2799,-1,36,42.0,0,False
9224,3512,-1,16,200.0,1,False
9245,3408,-1,25,565.0,1,False
9271,515,-1,5,138.0,1,False
9272,1244,-1,49,242.0,1,False
9273,3911,-1,1,270.0,1,False
9274,1206,-1,9,407.0,1,False
9275,508,-1,27,177.0,1,False
9280,852,-1,49,197.0,1,False
9281,1453,-1,49,59.0,0,False
9282,3705,-1,49,112.0,0,False
9283,616,-1,9,87.0,0,False
9284,1394,-1,11,427.0,1,False
9285,1670,-1,2,17.0,0,False
9286,3688,-1,6,108.0,0,False
9287,3755,-1,1,403.0,1,False
9288,3786,-1,5,76.0,0,False
9289,3741,-1,6,69.0,0,False
9290,3186,-1,1,155.0,1,False
9291,3616,-1,2,63.0,0,False
9292,1240,-1,5,621.0,1,False
9351,1,-1,19,655.0,1,False
9352,2401,-1,49,110.0,0,False
9353,356,-1,1,740.0,1,False
9359,1320,-1,23,271.0,1,False
9374,3107,-1,49,255.0,1,False
9375,3408,-1,26,565.0,1,False
9383,3148,-1,49,264.0,1,False
9384,104,-1,49,201.0,1,False
9385,2125,-1,49,127.0,0,False
9386,1569,-1,12,273.0,1,False
9387,1601,-1,49,21.0,0,False
9388,1258,-1,2,372.0,1,False
9389,2949,-1,7,175.0,1,False
9390,1385,-1,7,113.0,0,False
9391,2582,-1,1,14.0,0,False
9392,288,-1,1,208.0,1,False
9393,1405,-1,4,159.0,1,False
9394,2500,-1,4,36.0,0,False
9395,2548,-1,1,30.0,0,False
9396,2018,-1,11,219.0,1,False
9397,328,-1,3,40.0,0,False
9398,3526,-1,2,209.0,1,False
9399,3474,-1,2,6.0,0,False
9400,255,-1,1,31.0,0,False
9401,3763,-1,1,212.0,1,False
9402,278,-1,1,11.0,0,False
9403,500,-1,3,281.0,1,False
9404,1222,-1,1,340.0,1,False
9405,2568,-1,4,67.0,0,False
9406,2478,-1,2,194.0,1,False
9407,1060,-1,1,215.0,1,False
9408,3409,-1,4,168.0,1,False
9409,2366,-1,11,223.0,1,False
9410,276,-1,1,76.0,0,False
9411,1701,-1,7,87.0,0,False
9412,2011,-1,3,355.0,1,False
9413,3617,-1,1,179.0,1,False
9414,1093,-1,1,234.0,1,False
9438,2353,-1,23,264.0,1,False
9439,3354,-1,10,314.0,1,False
9440,47,-1,25,417.0,1,False
9441,266,-1,49,264.0,1,False
9442,3513,-1,1,180.0,1,False
9443,3863,-1,49,263.0,1,False
9444,1405,-1,38,159.0,1,False
9445,1377,-1,3,291.0,1,False
9446,912,-1,42,536.0,1,False
9462,3557,-1,36,39.0,0,False
9474,1580,8,49,835.0,1,True
9488,2762,2,18,976.0,1,True
9489,858,-1,36,686.0,1,False
9490,2699,-1,49,414.0,1,False
9491,3275,-1,16,25.0,0,False
9492,3827,-1,2,192.0,1,False
9493,1511,-1,2,5.0,0,False
9499,1084,-1,25,211.0,1,False
9500,3741,-1,5,69.0,0,False
9516,2291,-1,49,467.0,1,False
9517,482,-1,16,54.0,0,False
9520,1021,-1,49,91.0,0,False
9522,3146,-1,11,126.0,0,False
9523,3113,-1,49,200.0,1,False
9542,1238,-1,49,99.0,0,False
9543,3238,-1,3,97.0,0,False
9544,3512,-1,4,200.0,1,False
9545,951,-1,12,131.0,0,False
9546,3824,-1,9,45.0,0,False
9547,3852,-1,1,93.0,0,False
9548,3827,-1,1,192.0,1,False
9549,933,-1,2,134.0,0,False
9566,2762,2,49,976.0,1,True
9587,3394,-1,49,65.0,0,False
9591,1280,-1,49,95.0,0,False
9592,485,-1,49,141.0,1,False
9623,541,-1,26,529.0,1,False
9625,3298,-1,25,258.0,1,False
9653,374,-1,49,68.0,0,False
9654,1090,-1,49,415.0,1,False
9655,2950,-1,27,102.0,0,False
9656,1573,-1,49,417.0,1,False
9657,10,-1,2,263.0,1,False
9659,1206,-1,49,407.0,1,False
9661,3821,-1,20,98.0,0,False
9670,2012,-1,49,387.0,1,False
9677,3177,-1,34,62.0,0,False
9678,1258,-1,49,372.0,1,False
9679,3760,-1,11,103.0,0,False
9695,2888,-1,43,46.0,0,False
9696,1801,-1,49,117.0,0,False
9697,1214,-1,22,592.0,1,False
9698,329,-1,24,286.0,1,False
9699,908,-1,3,429.0,1,False
9700,2804,-1,5,400.0,1,False
9701,3624,-1,7,305.0,1,False
9726,3398,-1,49,104.0,0,False
9727,1355,-1,28,23.0,0,False
9728,3591,-1,28,174.0,1,False
9729,3948,-1,5,336.0,1,False
9730,3534,-1,1,212.0,1,False
9731,2712,-1,3,349.0,1,False
9732,147,-1,7,45.0,0,False
9733,1441,-1,4,137.0,0,False
9734,1617,-1,2,750.0,1,False
9735,2502,-1,2,274.0,1,False
9736,3317,-1,14,213.0,1,False
9737,1729,-1,3,202.0,1,False
9742,377,-1,4,513.0,1,False
9743,1962,-1,49,212.0,1,False
9744,3031,-1,49,18.0,0,False
9745,3703,-1,49,262.0,1,False
9746,3364,-1,30,36.0,0,False
9747,1077,-1,3,211.0,1,False
9748,1914,-1,49,99.0,0,False
9749,2346,-1,6,111.0,0,False
9750,3798,-1,1,213.0,1,False
9751,3362,-1,9,234.0,1,False
9752,1678,-1,16,140.0,1,False
9754,2490,-1,29,272.0,1,False
9757,2763,-1,29,413.0,1,False
9758,3418,-1,49,398.0,1,False
9774,3785,-1,8,264.0,1,False
9775,3273,-1,8,216.0,1,False
9776,3299,-1,2,69.0,0,False
9779,318,-1,49,708.0,1,False
9780,3931,-1,39,12.0,0,False
9781,1101,-1,28,319.0,1,False
9782,2365,-1,2,33.0,0,False
9783,3324,-1,24,72.0,0,False
9802,541,-1,49,529.0,1,False
9803,1060,-1,26,215.0,1,False
9808,3821,-1,10,98.0,0,False
9809,737,-1,49,84.0,0,False
9810,3791,-1,1,148.0,1,False
9811,2460,-1,13,35.0,0,False
9812,2985,-1,49,359.0,1,False
9813,2597,-1,49,15.0,0,False
9814,2491,-1,49,36.0,0,False
9815,170,-1,3,99.0,0,False
9816,1407,-1,35,288.0,1,False
9825,47,-1,49,417.0,1,False
9826,2871,-1,1,233.0,1,False
9836,153,-1,49,254.0,1,False
9846,2947,-1,49,269.0,1,False
9847,288,-1,49,208.0,1,False
9872,270,-1,49,29.0,0,False
9877,3755,-1,49,403.0,1,False
9911,1719,-1,49,101.0,0,False
9958,3766,-1,49,65.0,0,False
9959,2406,-1,21,366.0,1,False
9960,367,-1,49,349.0,1,False
9982,2901,-1,49,93.0,0,False
9987,2600,-1,34,144.0,1,False
10001,3396,-1,49,241.0,1,False
10002,112,-1,15,143.0,1,False
10003,50,-1,2,620.0,1,False
10004,3386,-1,10,238.0,1,False
10024,3793,-1,49,562.0,1,False
10025,357,-1,31,391.0,1,False
10026,50,-1,2,620.0,1,False
10027,1732,-1,6,364.0,1,False
10032,1237,-1,49,88.0,0,False
10033,1307,-1,1,520.0,1,False
10034,3363,-1,49,284.0,1,False
10046,1129,-1,7,237.0,1,False
10047,2300,-1,12,186.0,1,False
10055,1083,-1,4,48.0,0,False
10056,2948,-1,28,235.0,1,False
10057,2944,-1,49,187.0,1,False
10058,316,-1,11,335.0,1,False
10065,457,-1,40,608.0,1,False
10105,2338,-1,49,105.0,0,False
10106,2427,-1,49,239.0,1,False
10110,3785,-1,31,264.0,1,False
10129,1244,-1,49,242.0,1,False
10130,2351,-1,3,33.0,0,False
10131,2731,-1,2,53.0,0,False
10132,3783,-1,1,87.0,0,False
10133,326,-1,49,16.0,0,False
10134,3320,-1,22,20.0,0,False
10135,3566,-1,10,119.0,0,False
10136,523,-1,24,37.0,0,False
10137,1219,-1,3,418.0,1,False
10138,3706,-1,27,135.0,0,False
10139,32,-1,49,448.0,1,False
10140,1270,-1,24,778.0,1,False
10142,2324,-1,49,390.0,1,False
10144,1092,-1,25,276.0,1,False
10186,2793,-1,49,76.0,0,False
10187,2338,-1,11,105.0,0,False
10188,1895,-1,2,93.0,0,False
10208,3033,-1,20,288.0,1,False
10233,1183,-1,49,335.0,1,False
10261,1784,-1,44,436.0,1,False
10263,2140,-1,49,196.0,1,False
10264,3176,-1,1,535.0,1,False
10266,2713,-1,28,143.0,1,False
10270,1097,-1,32,752.0,1,False
10274,2193,-1,49,230.0,1,False
10280,1556,-1,49,116.0,0,False
10291,3783,-1,49,87.0,0,False
10292,3567,-1,2,12.0,0,False
10293,331,-1,1,8.0,0,False
10302,2640,-1,10,372.0,1,False
10303,2571,-1,15,788.0,1,False
10304,393,-1,11,25.0,0,False
10305,2795,-1,30,151.0,1,False
10306,150,-1,8,408.0,1,False
10307,2772,-1,1,90.0,0,False
10308,3614,-1,3,169.0,1,False
10309,1722,-1,10,255.0,1,False
10336,475,-1,49,89.0,0,False
10337,3524,-1,49,145.0,1,False
10338,3852,-1,17,93.0,0,False
10339,1077,-1,10,211.0,1,False
10348,206,-1,49,34.0,0,False
10349,3730,-1,7,142.0,1,False
10350,1250,-1,6,318.0,1,False
10351,1267,-1,8,234.0,1,False
10352,1711,-1,9,199.0,1,False
10353,562,-1,13,128.0,0,False
10399,2600,-1,49,144.0,1,False
10400,3186,-1,3,155.0,1,False
10404,1881,-1,49,17.0,0,False
10405,3578,-1,12,750.0,1,False
10410,3745,-1,49,218.0,1,False
10411,3435,-1,49,181.0,1,False
10412,3682,-1,49,64.0,0,False
10420,1246,-1,40,265.0,1,False
10492,858,-1,49,686.0,1,False
10493,1257,-1,1,120.0,0,False
10497,2642,-1,49,167.0,1,False
10521,3616,-1,49,63.0,0,False
10522,2458,-1,49,44.0,0,False
10523,923,-1,41,362.0,1,False
10524,1234,-1,19,328.0,1,False
10525,3536,-1,2,184.0,1,False
10526,3182,-1,2,57.0,0,False
10542,2340,-1,49,114.0,0,False
10543,2067,-1,1,201.0,1,False
10544,3255,-1,49,302.0,1,False
10545,1250,-1,31,318.0,1,False
10546,3481,-1,1,527.0,1,False
10547,3181,-1,1,47.0,0,False
10548,3814,-1,3,64.0,0,False
10549,3952,-1,3,153.0,1,False
10550,3264,-1,40,144.0,1,False
10551,3534,-1,4,212.0,1,False
10552,1500,-1,4,319.0,1,False
10553,3246,-1,1,135.0,0,False
10554,154,-1,15,49.0,0,False
10555,2690,-1,1,129.0,0,False
10556,541,-1,1,529.0,1,False
10557,2708,-1,1,15.0,0,False
10558,1084,-1,4,211.0,1,False
10559,3435,-1,1,181.0,1,False
10568,2763,-1,49,413.0,1,False
10569,553,-1,29,194.0,1,False
10570,3301,-1,18,241.0,1,False
10571,1210,4,11,897.0,1,True
10572,3873,-1,6,89.0,0,False
10573,1222,-1,14,340.0,1,False
10574,3898,-1,13,18.0,0,False
